id = 250
editor = MH


### Experiment

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2025
reference = Priv comunication
inspiretex = Private comunication from Silvia Niccolai
5.1199 0.442012 1.6935 340 -0.273998 0.189164 0
1.75879 0.125987 0.670451 20 0.138822 0.244507 0
1.75879 0.125987 0.670451 60 0.315544 0.179019 0
1.75879 0.125987 0.670451 100 -0.115804 0.185136 0
1.75879 0.125987 0.670451 140 -0.606799 0.123149 0
1.75879 0.125987 0.670451 180 -0.796912 0.159127 0
1.75879 0.125987 0.670451 220 -0.606799 0.178063 0
1.75879 0.125987 0.670451 260 -0.115804 0.10843 0
1.75879 0.125987 0.670451 300 0.315544 0.16231 0
1.75879 0.125987 0.670451 340 0.138822 0.330409 0
1.8951 0.179096 0.681295 20 -0.0726071 0.209766 0
1.8951 0.179096 0.681295 60 0.338782 0.13136 0
1.8951 0.179096 0.681295 100 -0.109285 0.196745 0
1.8951 0.179096 0.681295 140 -0.572507 0.37342 0
1.8951 0.179096 0.681295 180 -0.755329 0.295592 0
1.8951 0.179096 0.681295 220 -0.572507 0.288022 0
1.8951 0.179096 0.681295 260 -0.109285 0.112142 0
1.8951 0.179096 0.681295 300 0.338781 0.177668 0
1.8951 0.179096 0.681295 340 -0.0726071 0.4795 0
1.97082 0.274138 0.680759 20 -0.43056 0.130588 0
1.97082 0.274138 0.680759 60 0.224354 0.122571 0
1.97082 0.274138 0.680759 100 -0.104101 0.199631 0
1.97082 0.274138 0.680759 140 -0.503222 0.235633 0
1.97082 0.274138 0.680759 180 -0.670759 0.330711 0
1.97082 0.274138 0.680759 220 -0.503222 0.168369 0
1.97082 0.274138 0.680759 260 -0.104101 0.172852 0
1.97082 0.274138 0.680759 300 0.224354 0.118723 0
1.97082 0.274138 0.680759 340 -0.43056 0.151222 0
2.44542 0.149845 0.668298 60 0.212539 1.1383 0
2.44542 0.149845 0.668298 100 -0.117023 0.530021 0
2.44542 0.149845 0.668298 140 -0.597263 0.30425 0
2.44542 0.149845 0.668298 180 -0.797833 0.577806 0
2.44542 0.149845 0.668298 220 -0.597263 0.719446 0
2.44542 0.149845 0.668298 260 -0.117023 0.291427 0
2.44542 0.149845 0.668298 300 0.212539 0.931121 0
2.69105 0.182294 0.673512 60 0.195597 0.166261 0
2.69105 0.182294 0.673512 100 -0.129471 0.208742 0
2.69105 0.182294 0.673512 140 -0.622253 0.161577 0
2.69105 0.182294 0.673512 180 -0.82186 0.327737 0
2.69105 0.182294 0.673512 220 -0.622253 0.234543 0
2.69105 0.182294 0.673512 260 -0.129471 0.144119 0
2.69105 0.182294 0.673512 300 0.195597 0.328544 0
2.69105 0.182294 0.673512 340 0.00468983 0.323062 0
3.01318 0.311397 0.672376 20 -0.497075 0.142245 0
3.01318 0.311397 0.672376 60 0.0285775 0.121981 0
3.01318 0.311397 0.672376 100 -0.173679 0.126828 0
3.01318 0.311397 0.672376 140 -0.588763 0.144586 0
3.01318 0.311397 0.672376 180 -0.760417 0.304772 0
3.01318 0.311397 0.672376 220 -0.588763 0.147696 0
3.01318 0.311397 0.672376 260 -0.173679 0.138609 0
3.01318 0.311397 0.672376 300 0.0285775 0.103886 0
3.01318 0.311397 0.672376 340 -0.497075 0.0813863 0
5.06998 0.412417 0.668854 20 -0.468225 0.162591 0
5.06998 0.412417 0.668854 60 -0.231855 0.242341 0
5.06998 0.412417 0.668854 100 -0.309748 0.218714 0
5.06998 0.412417 0.668854 140 -0.640478 0.21693 0
5.06998 0.412417 0.668854 180 -0.800253 0.285966 0
5.06998 0.412417 0.668854 220 -0.640478 0.343725 0
5.06998 0.412417 0.668854 260 -0.309748 0.327615 0
5.06998 0.412417 0.668854 300 -0.231855 0.201932 0
5.06998 0.412417 0.668854 340 -0.468225 0.134117 0
1.76846 0.125263 0.402873 20 -0.0393715 0.233006 0
1.76846 0.125263 0.402873 60 0.142422 0.161631 0
1.76846 0.125263 0.402873 100 -0.0997125 0.179022 0
1.76846 0.125263 0.402873 140 -0.504033 0.114064 0
1.76846 0.125263 0.402873 180 -0.665978 0.154112 0
1.76846 0.125263 0.402873 220 -0.504033 0.129485 0
1.76846 0.125263 0.402873 260 -0.0997125 0.1836 0
1.76846 0.125263 0.402873 300 0.142422 0.182271 0
1.76846 0.125263 0.402873 340 -0.0393715 0.158584 0
1.94027 0.178463 0.400617 20 -0.291426 0.176668 0
1.94027 0.178463 0.400617 60 0.0928539 0.266297 0
1.94027 0.178463 0.400617 100 -0.116703 0.259516 0
1.94027 0.178463 0.400617 140 -0.496714 0.142948 0
1.94027 0.178463 0.400617 180 -0.643377 0.357961 0
1.94027 0.178463 0.400617 220 -0.496714 0.196483 0
1.94027 0.178463 0.400617 260 -0.116703 0.176215 0
1.94027 0.178463 0.400617 300 0.0928539 0.238379 0
1.94027 0.178463 0.400617 340 -0.291426 0.160862 0
1.98869 0.270517 0.391066 20 -0.639912 0.189138 0
1.98869 0.270517 0.391066 60 -0.0668383 0.185858 0
1.98869 0.270517 0.391066 100 -0.143968 0.173349 0
1.98869 0.270517 0.391066 140 -0.429611 0.200492 0
1.98869 0.270517 0.391066 180 -0.549434 0.629731 0
1.98869 0.270517 0.391066 220 -0.429611 0.161932 0
1.98869 0.270517 0.391066 260 -0.143968 0.220671 0
1.98869 0.270517 0.391066 300 -0.0668383 0.266718 0
1.98869 0.270517 0.391066 340 -0.639912 0.185305 0
2.43937 0.150177 0.400547 20 -0.0139237 1.74958 0
2.43937 0.150177 0.400547 60 0.0876458 1.63955 0
2.43937 0.150177 0.400547 100 -0.0993824 1.05464 0
2.43937 0.150177 0.400547 140 -0.480437 0.480377 0
2.43937 0.150177 0.400547 180 -0.656935 0.359513 0
2.43937 0.150177 0.400547 220 -0.480437 0.657033 0
2.43937 0.150177 0.400547 260 -0.0993824 0.992804 0
2.43937 0.150177 0.400547 300 0.0876458 2.14357 0
2.43937 0.150177 0.400547 340 -0.0139237 1.57019 0
2.69584 0.182339 0.396742 20 -0.133615 0.27121 0
2.69584 0.182339 0.396742 60 0.0441226 0.289535 0
2.69584 0.182339 0.396742 100 -0.123299 0.263197 0
2.69584 0.182339 0.396742 140 -0.525004 0.182861 0
2.69584 0.182339 0.396742 180 -0.707644 0.331475 0
2.69584 0.182339 0.396742 220 -0.525004 0.24077 0
2.69584 0.182339 0.396742 260 -0.123299 0.221981 0
2.69584 0.182339 0.396742 300 0.0441226 0.280363 0
2.69584 0.182339 0.396742 340 -0.133615 0.354914 0
3.01566 0.298315 0.395984 20 -0.54562 0.111372 0
3.01566 0.298315 0.395984 60 -0.183357 0.13123 0
3.01566 0.298315 0.395984 100 -0.235663 0.144517 0
3.01566 0.298315 0.395984 140 -0.567451 0.124733 0
3.01566 0.298315 0.395984 180 -0.717622 0.251392 0
3.01566 0.298315 0.395984 220 -0.567451 0.131432 0
3.01566 0.298315 0.395984 260 -0.235663 0.152307 0
3.01566 0.298315 0.395984 300 -0.183357 0.108197 0
3.01566 0.298315 0.395984 340 -0.54562 0.116277 0
4.85442 0.37164 0.40134 20 -0.399651 0.215145 0
4.85442 0.37164 0.40134 60 -0.25615 0.211256 0
4.85442 0.37164 0.40134 100 -0.300462 0.226486 0
4.85442 0.37164 0.40134 140 -0.562568 0.246144 0
4.85442 0.37164 0.40134 180 -0.70616 0.546567 0
4.85442 0.37164 0.40134 220 -0.562568 0.295031 0
4.85442 0.37164 0.40134 260 -0.300462 0.25336 0
4.85442 0.37164 0.40134 300 -0.25615 0.259653 0
4.85442 0.37164 0.40134 340 -0.399651 0.213524 0
1.78011 0.130541 0.169764 20 -0.178764 0.145232 0
1.78011 0.130541 0.169764 60 -0.0247663 0.158783 0
1.78011 0.130541 0.169764 100 -0.0836311 0.140996 0
1.78011 0.130541 0.169764 140 -0.365445 0.128139 0
1.78011 0.130541 0.169764 180 -0.511102 0.179255 0
1.78011 0.130541 0.169764 220 -0.365445 0.210458 0
1.78011 0.130541 0.169764 260 -0.083631 0.158534 0
1.78011 0.130541 0.169764 300 -0.0247663 0.162422 0
1.78011 0.130541 0.169764 340 -0.178764 0.185609 0
1.90792 0.180025 0.159677 20 -0.377778 0.182969 0
1.90792 0.180025 0.159677 60 -0.136043 0.232999 0
1.90792 0.180025 0.159677 100 -0.145759 0.170541 0
1.90792 0.180025 0.159677 140 -0.420595 0.156659 0
1.90792 0.180025 0.159677 180 -0.560102 0.337731 0
1.90792 0.180025 0.159677 220 -0.420595 0.24889 0
1.90792 0.180025 0.159677 260 -0.145759 0.208355 0
1.90792 0.180025 0.159677 300 -0.136043 0.335112 0
1.90792 0.180025 0.159677 340 -0.377778 0.16604 0
1.98312 0.240857 0.181509 20 -0.577381 0.490946 0
1.98312 0.240857 0.181509 60 -0.266328 0.261631 0
1.98312 0.240857 0.181509 100 -0.220893 0.205506 0
1.98312 0.240857 0.181509 140 -0.431905 0.206717 0
1.98312 0.240857 0.181509 180 -0.538804 1.14262 0
1.98312 0.240857 0.181509 220 -0.431905 0.320308 0
1.98312 0.240857 0.181509 260 -0.220893 0.376586 0
1.98312 0.240857 0.181509 300 -0.266328 0.341601 0
1.98312 0.240857 0.181509 340 -0.577381 0.359444 0
2.43207 0.15146 0.189118 20 -0.106261 1.03777 0
2.43207 0.15146 0.189118 60 -0.0135605 1.22395 0
2.43207 0.15146 0.189118 100 -0.0768786 1.20436 0
2.43207 0.15146 0.189118 140 -0.3218 0.625812 0
2.43207 0.15146 0.189118 180 -0.458738 1.73795 0
2.43207 0.15146 0.189118 220 -0.3218 0.855847 0
2.43207 0.15146 0.189118 260 -0.0768786 1.3786 0
2.43207 0.15146 0.189118 300 -0.0135605 1.55383 0
2.43207 0.15146 0.189118 340 -0.106261 1.76395 0
2.63149 0.182507 0.177951 20 -0.201031 0.265658 0
2.63149 0.182507 0.177951 60 -0.0695023 0.38134 0
2.63149 0.182507 0.177951 100 -0.112291 0.255912 0
2.63149 0.182507 0.177951 140 -0.378122 0.180564 0
2.63149 0.182507 0.177951 180 -0.53018 0.253801 0
2.63149 0.182507 0.177951 220 -0.378122 0.236175 0
2.63149 0.182507 0.177951 260 -0.112291 0.346378 0
2.63149 0.182507 0.177951 300 -0.0695023 0.429484 0
2.63149 0.182507 0.177951 340 -0.201031 0.505676 0
2.97587 0.256584 0.188745 20 -0.393327 0.118692 0
2.97587 0.256584 0.188745 60 -0.222915 0.166877 0
2.97587 0.256584 0.188745 100 -0.235959 0.125929 0
2.97587 0.256584 0.188745 140 -0.50028 0.150165 0
2.97587 0.256584 0.188745 180 -0.652889 0.318544 0
2.97587 0.256584 0.188745 220 -0.50028 0.178482 0
2.97587 0.256584 0.188745 260 -0.235959 0.140798 0
2.97587 0.256584 0.188745 300 -0.222915 0.158421 0
2.97587 0.256584 0.188745 340 -0.393327 0.15515 0
4.43277 0.314688 0.19762 20 -0.283049 0.160235 0
4.43277 0.314688 0.19762 60 -0.216421 0.261395 0
4.43277 0.314688 0.19762 100 -0.240748 0.45639 0
4.43277 0.314688 0.19762 140 -0.405152 0.471957 0
4.43277 0.314688 0.19762 180 -0.509108 0.791927 0
4.43277 0.314688 0.19762 220 -0.405152 0.362435 0
4.43277 0.314688 0.19762 260 -0.240748 0.386347 0
4.43277 0.314688 0.19762 300 -0.216421 0.341443 0
4.43277 0.314688 0.19762 340 -0.283049 0.320298 0
